# schema_version: 2026-05-18_v1
# columns: filepath, processed_at, agent, output_rows, output_files, status, note
# agent enum: vocab-extractor | mistake-auditor | listening-coach | speaking-coach | other
# status enum: ok | partial | failed
# Append-only.
filepath,processed_at,agent,output_rows,output_files,status,note
input/html/deutsch-vorbereitung/horen/2.14/2.14_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.14 batch-extract
input/html/deutsch-vorbereitung/horen/2.15/2.15_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.15 batch-extract
input/html/deutsch-vorbereitung/horen/2.15/2.15_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.15 batch-extract
input/html/deutsch-vorbereitung/horen/2.16/2.16_transcript.md,2026-05-22 16:55:19,vocab-extractor,6,vocab_master.csv,ok,horen/2.16 batch-extract
input/html/deutsch-vorbereitung/horen/2.16/2.16_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.16 batch-extract
input/html/deutsch-vorbereitung/horen/2.17/2.17_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.17 batch-extract
input/html/deutsch-vorbereitung/horen/2.17/2.17_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.17 batch-extract
input/html/deutsch-vorbereitung/horen/2.18/2.18_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.18 batch-extract
input/html/deutsch-vorbereitung/horen/2.18/2.18_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.18 batch-extract
input/html/deutsch-vorbereitung/horen/2.19/2.19_transcript.md,2026-05-22 16:55:19,vocab-extractor,6,vocab_master.csv,ok,horen/2.19 batch-extract
input/html/deutsch-vorbereitung/horen/2.19/2.19_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.19 batch-extract
input/html/deutsch-vorbereitung/horen/2.20/2.20_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.20 batch-extract
input/html/deutsch-vorbereitung/horen/2.20/2.20_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.20 batch-extract
input/html/deutsch-vorbereitung/horen/2.21/2.21_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/2.21 batch-extract
input/html/deutsch-vorbereitung/horen/2.21/2.21_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.21 batch-extract
input/html/deutsch-vorbereitung/horen/2.22/2.22_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.22 batch-extract
input/html/deutsch-vorbereitung/horen/2.22/2.22_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.22 batch-extract
input/html/deutsch-vorbereitung/horen/2.23/2.23_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.23 batch-extract
input/html/deutsch-vorbereitung/horen/2.23/2.23_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.23 batch-extract
input/html/deutsch-vorbereitung/horen/2.24/2.24_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.24 batch-extract
input/html/deutsch-vorbereitung/horen/2.24/2.24_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.24 batch-extract
input/html/deutsch-vorbereitung/horen/2.25/2.25_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.25 batch-extract
input/html/deutsch-vorbereitung/horen/2.25/2.25_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.25 batch-extract
input/html/deutsch-vorbereitung/horen/2.26/2.26_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.26 batch-extract
input/html/deutsch-vorbereitung/horen/2.26/2.26_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.26 batch-extract
input/html/deutsch-vorbereitung/horen/2.27/2.27_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.27 batch-extract
input/html/deutsch-vorbereitung/horen/2.27/2.27_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.27 batch-extract
input/html/deutsch-vorbereitung/horen/2.28/2.28_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.28 batch-extract
input/html/deutsch-vorbereitung/horen/2.28/2.28_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.28 batch-extract
input/html/deutsch-vorbereitung/horen/2.29/2.29_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.29 batch-extract
input/html/deutsch-vorbereitung/horen/2.29/2.29_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.29 batch-extract
input/html/deutsch-vorbereitung/horen/2.30/2.30_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.30 batch-extract
input/html/deutsch-vorbereitung/horen/2.30/2.30_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.30 batch-extract
input/html/deutsch-vorbereitung/horen/2.31/2.31_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.31 batch-extract
input/html/deutsch-vorbereitung/horen/2.31/2.31_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.31 batch-extract
input/html/deutsch-vorbereitung/horen/2.32/2.32_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.32 batch-extract
input/html/deutsch-vorbereitung/horen/2.32/2.32_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.32 batch-extract
input/html/deutsch-vorbereitung/horen/2.33/2.33_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/2.33 batch-extract
input/html/deutsch-vorbereitung/horen/2.33/2.33_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.33 batch-extract
input/html/deutsch-vorbereitung/horen/2.34/2.34_transcript.md,2026-05-22 16:55:19,vocab-extractor,7,vocab_master.csv,ok,horen/2.34 batch-extract
input/html/deutsch-vorbereitung/horen/2.34/2.34_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.34 batch-extract
input/html/deutsch-vorbereitung/horen/2.35/2.35_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.35 batch-extract
input/html/deutsch-vorbereitung/horen/2.35/2.35_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.35 batch-extract
input/html/deutsch-vorbereitung/horen/2.36/2.36_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.36 batch-extract
input/html/deutsch-vorbereitung/horen/2.36/2.36_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.36 batch-extract
input/html/deutsch-vorbereitung/horen/2.37/2.37_transcript.md,2026-05-22 16:55:19,vocab-extractor,1,vocab_master.csv,ok,horen/2.37 batch-extract
input/html/deutsch-vorbereitung/horen/2.37/2.37_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.37 batch-extract
input/html/deutsch-vorbereitung/horen/2.38/2.38_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.38 batch-extract
input/html/deutsch-vorbereitung/horen/2.38/2.38_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.38 batch-extract
input/html/deutsch-vorbereitung/horen/2.39/2.39_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.39 batch-extract
input/html/deutsch-vorbereitung/horen/2.39/2.39_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.39 batch-extract
input/html/deutsch-vorbereitung/horen/2.40/2.40_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.40 batch-extract
input/html/deutsch-vorbereitung/horen/2.40/2.40_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.40 batch-extract
input/html/deutsch-vorbereitung/horen/2.41/2.41_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/2.41 batch-extract
input/html/deutsch-vorbereitung/horen/2.41/2.41_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.41 batch-extract
input/html/deutsch-vorbereitung/horen/2.42/2.42_transcript.md,2026-05-22 16:55:19,vocab-extractor,7,vocab_master.csv,ok,horen/2.42 batch-extract
input/html/deutsch-vorbereitung/horen/2.42/2.42_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.42 batch-extract
input/html/deutsch-vorbereitung/horen/2.43/2.43_transcript.md,2026-05-22 16:55:19,vocab-extractor,6,vocab_master.csv,ok,horen/2.43 batch-extract
input/html/deutsch-vorbereitung/horen/2.43/2.43_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.43 batch-extract
input/html/deutsch-vorbereitung/horen/2.44/2.44_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.44 batch-extract
input/html/deutsch-vorbereitung/horen/2.44/2.44_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.44 batch-extract
input/html/deutsch-vorbereitung/horen/2.45/2.45_transcript.md,2026-05-22 16:55:19,vocab-extractor,6,vocab_master.csv,ok,horen/2.45 batch-extract
input/html/deutsch-vorbereitung/horen/2.45/2.45_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.45 batch-extract
input/html/deutsch-vorbereitung/horen/2.46/2.46_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/2.46 batch-extract
input/html/deutsch-vorbereitung/horen/2.46/2.46_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.46 batch-extract
input/html/deutsch-vorbereitung/horen/2.47/2.47_transcript.md,2026-05-22 16:55:19,vocab-extractor,8,vocab_master.csv,ok,horen/2.47 batch-extract
input/html/deutsch-vorbereitung/horen/2.47/2.47_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.47 batch-extract
input/html/deutsch-vorbereitung/horen/2.48/2.48_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.48 batch-extract
input/html/deutsch-vorbereitung/horen/2.48/2.48_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.48 batch-extract
input/html/deutsch-vorbereitung/horen/2.49/2.49_transcript.md,2026-05-22 16:55:19,vocab-extractor,8,vocab_master.csv,ok,horen/2.49 batch-extract
input/html/deutsch-vorbereitung/horen/2.49/2.49_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.49 batch-extract
input/html/deutsch-vorbereitung/horen/2.50/2.50_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.50 batch-extract
input/html/deutsch-vorbereitung/horen/2.50/2.50_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.50 batch-extract
input/html/deutsch-vorbereitung/horen/2.51/2.51_transcript.md,2026-05-22 16:55:19,vocab-extractor,1,vocab_master.csv,ok,horen/2.51 batch-extract
input/html/deutsch-vorbereitung/horen/2.51/2.51_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.51 batch-extract
input/html/deutsch-vorbereitung/horen/2.52/2.52_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.52 batch-extract
input/html/deutsch-vorbereitung/horen/2.52/2.52_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.52 batch-extract
input/html/deutsch-vorbereitung/horen/2.53/2.53_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.53 batch-extract
input/html/deutsch-vorbereitung/horen/2.53/2.53_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.53 batch-extract
input/html/deutsch-vorbereitung/horen/2.54/2.54_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/2.54 batch-extract
input/html/deutsch-vorbereitung/horen/2.54/2.54_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.54 batch-extract
input/html/deutsch-vorbereitung/horen/2.55/2.55_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.55 batch-extract
input/html/deutsch-vorbereitung/horen/2.55/2.55_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.55 batch-extract
input/html/deutsch-vorbereitung/horen/2.56/2.56_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.56 batch-extract
input/html/deutsch-vorbereitung/horen/2.56/2.56_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.56 batch-extract
input/html/deutsch-vorbereitung/horen/2.57/2.57_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.57 batch-extract
input/html/deutsch-vorbereitung/horen/2.57/2.57_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.57 batch-extract
input/html/deutsch-vorbereitung/horen/2.58/2.58_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/2.58 batch-extract
input/html/deutsch-vorbereitung/horen/2.58/2.58_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.58 batch-extract
input/html/deutsch-vorbereitung/horen/2.59/2.59_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.59 batch-extract
input/html/deutsch-vorbereitung/horen/2.59/2.59_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.59 batch-extract
input/html/deutsch-vorbereitung/horen/2.60/2.60_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.60 batch-extract
input/html/deutsch-vorbereitung/horen/2.60/2.60_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.60 batch-extract
input/html/deutsch-vorbereitung/horen/2.61/2.61_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.61 batch-extract
input/html/deutsch-vorbereitung/horen/2.61/2.61_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.61 batch-extract
input/html/deutsch-vorbereitung/horen/2.62/2.62_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.62 batch-extract
input/html/deutsch-vorbereitung/horen/2.62/2.62_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.62 batch-extract
input/html/deutsch-vorbereitung/horen/2.63/2.63_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/2.63 batch-extract
input/html/deutsch-vorbereitung/horen/2.63/2.63_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.63 batch-extract
input/html/deutsch-vorbereitung/horen/2.64/2.64_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.64 batch-extract
input/html/deutsch-vorbereitung/horen/2.64/2.64_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.64 batch-extract
input/html/deutsch-vorbereitung/horen/2.65/2.65_transcript.md,2026-05-22 16:55:19,vocab-extractor,7,vocab_master.csv,ok,horen/2.65 batch-extract
input/html/deutsch-vorbereitung/horen/2.65/2.65_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.65 batch-extract
input/html/deutsch-vorbereitung/horen/2.66/2.66_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.66 batch-extract
input/html/deutsch-vorbereitung/horen/2.66/2.66_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.66 batch-extract
input/html/deutsch-vorbereitung/horen/2.67/2.67_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/2.67 batch-extract
input/html/deutsch-vorbereitung/horen/2.67/2.67_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.67 batch-extract
input/html/deutsch-vorbereitung/horen/2.68/2.68_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.68 batch-extract
input/html/deutsch-vorbereitung/horen/2.68/2.68_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.68 batch-extract
input/html/deutsch-vorbereitung/horen/2.69/2.69_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.69 batch-extract
input/html/deutsch-vorbereitung/horen/2.69/2.69_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.69 batch-extract
input/html/deutsch-vorbereitung/horen/2.70/2.70_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.70 batch-extract
input/html/deutsch-vorbereitung/horen/2.70/2.70_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.70 batch-extract
input/html/deutsch-vorbereitung/horen/2.71/2.71_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.71 batch-extract
input/html/deutsch-vorbereitung/horen/2.71/2.71_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.71 batch-extract
input/html/deutsch-vorbereitung/horen/2.72/2.72_transcript.md,2026-05-22 16:55:19,vocab-extractor,6,vocab_master.csv,ok,horen/2.72 batch-extract
input/html/deutsch-vorbereitung/horen/2.72/2.72_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.72 batch-extract
input/html/deutsch-vorbereitung/horen/2.73/2.73_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.73 batch-extract
input/html/deutsch-vorbereitung/horen/2.73/2.73_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.73 batch-extract
input/html/deutsch-vorbereitung/horen/2.74/2.74_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.74 batch-extract
input/html/deutsch-vorbereitung/horen/2.74/2.74_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.74 batch-extract
input/html/deutsch-vorbereitung/horen/2.75/2.75_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.75 batch-extract
input/html/deutsch-vorbereitung/horen/2.75/2.75_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.75 batch-extract
input/html/deutsch-vorbereitung/horen/2.76/2.76_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.76 batch-extract
input/html/deutsch-vorbereitung/horen/2.76/2.76_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.76 batch-extract
input/html/deutsch-vorbereitung/horen/2.77/2.77_transcript.md,2026-05-22 16:55:19,vocab-extractor,6,vocab_master.csv,ok,horen/2.77 batch-extract
input/html/deutsch-vorbereitung/horen/2.77/2.77_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.77 batch-extract
input/html/deutsch-vorbereitung/horen/2.78/2.78_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.78 batch-extract
input/html/deutsch-vorbereitung/horen/2.78/2.78_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.78 batch-extract
input/html/deutsch-vorbereitung/horen/2.79/2.79_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/2.79 batch-extract
input/html/deutsch-vorbereitung/horen/2.79/2.79_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.79 batch-extract
input/html/deutsch-vorbereitung/horen/2.80/2.80_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.80 batch-extract
input/html/deutsch-vorbereitung/horen/2.80/2.80_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.80 batch-extract
input/html/deutsch-vorbereitung/horen/2.81/2.81_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.81 batch-extract
input/html/deutsch-vorbereitung/horen/2.81/2.81_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.81 batch-extract
input/html/deutsch-vorbereitung/horen/2.82/2.82_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.82 batch-extract
input/html/deutsch-vorbereitung/horen/2.82/2.82_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.82 batch-extract
input/html/deutsch-vorbereitung/horen/2.83/2.83_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/2.83 batch-extract
input/html/deutsch-vorbereitung/horen/2.83/2.83_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.83 batch-extract
input/html/deutsch-vorbereitung/horen/2.84/2.84_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.84 batch-extract
input/html/deutsch-vorbereitung/horen/2.84/2.84_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.84 batch-extract
input/html/deutsch-vorbereitung/horen/2.85/2.85_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.85 batch-extract
input/html/deutsch-vorbereitung/horen/2.85/2.85_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.85 batch-extract
input/html/deutsch-vorbereitung/horen/2.86/2.86_transcript.md,2026-05-22 16:55:19,vocab-extractor,5,vocab_master.csv,ok,horen/2.86 batch-extract
input/html/deutsch-vorbereitung/horen/2.86/2.86_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.86 batch-extract
input/html/deutsch-vorbereitung/horen/2.87/2.87_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.87 batch-extract
input/html/deutsch-vorbereitung/horen/2.87/2.87_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.87 batch-extract
input/html/deutsch-vorbereitung/horen/2.88/2.88_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.88 batch-extract
input/html/deutsch-vorbereitung/horen/2.88/2.88_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.88 batch-extract
input/html/deutsch-vorbereitung/horen/2.89/2.89_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.89 batch-extract
input/html/deutsch-vorbereitung/horen/2.89/2.89_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.89 batch-extract
input/html/deutsch-vorbereitung/horen/2.90/2.90_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.90 batch-extract
input/html/deutsch-vorbereitung/horen/2.90/2.90_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.90 batch-extract
input/html/deutsch-vorbereitung/horen/2.91/2.91_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.91 batch-extract
input/html/deutsch-vorbereitung/horen/2.91/2.91_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.91 batch-extract
input/html/deutsch-vorbereitung/horen/2.92/2.92_transcript.md,2026-05-22 16:55:19,vocab-extractor,6,vocab_master.csv,ok,horen/2.92 batch-extract
input/html/deutsch-vorbereitung/horen/2.92/2.92_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.92 batch-extract
input/html/deutsch-vorbereitung/horen/2.93/2.93_transcript.md,2026-05-22 16:55:19,vocab-extractor,3,vocab_master.csv,ok,horen/2.93 batch-extract
input/html/deutsch-vorbereitung/horen/2.93/2.93_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.93 batch-extract
input/html/deutsch-vorbereitung/horen/2.94/2.94_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.94 batch-extract
input/html/deutsch-vorbereitung/horen/2.94/2.94_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.94 batch-extract
input/html/deutsch-vorbereitung/horen/2.95/2.95_transcript.md,2026-05-22 16:55:19,vocab-extractor,6,vocab_master.csv,ok,horen/2.95 batch-extract
input/html/deutsch-vorbereitung/horen/2.95/2.95_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.95 batch-extract
input/html/deutsch-vorbereitung/horen/2.96/2.96_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.96 batch-extract
input/html/deutsch-vorbereitung/horen/2.96/2.96_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.96 batch-extract
input/html/deutsch-vorbereitung/horen/2.97/2.97_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.97 batch-extract
input/html/deutsch-vorbereitung/horen/2.97/2.97_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.97 batch-extract
input/html/deutsch-vorbereitung/horen/2.98/2.98_transcript.md,2026-05-22 16:55:19,vocab-extractor,4,vocab_master.csv,ok,horen/2.98 batch-extract
input/html/deutsch-vorbereitung/horen/2.98/2.98_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.98 batch-extract
input/html/deutsch-vorbereitung/horen/2.99/2.99_transcript.md,2026-05-22 16:55:19,vocab-extractor,2,vocab_master.csv,ok,horen/2.99 batch-extract
input/html/deutsch-vorbereitung/horen/2.99/2.99_questions.md,2026-05-22 16:55:19,vocab-extractor,0,vocab_master.csv,ok,horen/2.99 batch-extract
input/html/deutsch-vorbereitung/horen/2.100/2.100_transcript.md,2026-05-22 16:55:19,vocab-extractor,1,vocab_master.csv,ok,horen/2.100 batch-extract
