id,wort,wortart,formen,bedeutung,beispiel,uebersetzung,thema,lerndatum,level,quelle,source_type,tags,notes,parent_id,form_type
VOC-20260522-630,der Anruf,Substantiv,"der Anruf, -e",cuộc gọi,Verdächtige Anrufe sollte man melden.,Nên báo cáo các cuộc gọi đáng ngờ.,Alltag,2026-05-22,B1,horen/2.6,horen,B1;DTZ;Alltag,
VOC-20260522-631,der Bürger,Substantiv,"der Bürger, -",công dân,Bürger sollen die Polizei informieren.,Công dân nên thông báo cho cảnh sát.,Gesellschaft,2026-05-22,B1,horen/2.6,horen,B1;DTZ;Gesellschaft,
VOC-20260522-632,die Notrufnummer,Substantiv,"die Notrufnummer, -n",số gọi khẩn cấp,112 ist eine allgemeine Notrufnummer.,112 là số gọi khẩn cấp chung.,Gesundheit,2026-05-22,B1,horen/2.6,horen,B1;DTZ;Gesundheit,
VOC-20260522-633,die Straßenreinigung,Substantiv,"die Straßenreinigung, -en",việc làm sạch đường phố,Die Straßenreinigung beginnt um 9 Uhr.,Việc dọn đường bắt đầu lúc 9 giờ.,Alltag,2026-05-22,B1,horen/2.7,horen,B1;DTZ;Alltag,
VOC-20260522-634,der Werktag,Substantiv,"der Werktag, -e","ngày làm việc, ngày thường",An Werktagen beginnt die Reinigung um 6 Uhr.,"Vào các ngày thường, việc dọn bắt đầu lúc 6 giờ.",Alltag,2026-05-22,B1,horen/2.7,horen,B1;DTZ;Alltag,
VOC-20260522-635,die Ablenkung,Substantiv,"die Ablenkung, -en","sự đánh lạc hướng, câu bẫy",Die Uhrzeit 8 Uhr wird als Ablenkung genutzt.,Giờ 8 được dùng như một câu bẫy.,Allgemein,2026-05-22,B1,horen/2.7,horen,B1;DTZ;Allgemein,
VOC-20260522-636,der Fitnessbereich,Substantiv,"der Fitnessbereich, -e",khu thể hình,Der Fitnessbereich schließt um 18 Uhr.,Khu thể hình đóng cửa lúc 18 giờ.,Freizeit,2026-05-22,B1,horen/2.8,horen,B1;DTZ;Freizeit,
VOC-20260522-637,sich beziehen auf,Verb,bezog sich - sich bezogen,"liên quan đến, đề cập đến",18 Uhr bezieht sich nur auf den Fitnessbereich.,18 giờ chỉ liên quan đến khu thể hình.,Allgemein,2026-05-22,B1,horen/2.8,horen,B1;DTZ;Allgemein,phản thân; + Akk.
VOC-20260522-638,die Müllabholung,Substantiv,"die Müllabholung, -en",việc thu gom rác,Die Müllabholung erfolgt freitags.,Việc thu gom rác diễn ra thứ Sáu.,Wohnen,2026-05-22,B1,horen/2.9,horen,B1;DTZ;Wohnen,
VOC-20260522-639,der Restmüll,Substantiv,"der Restmüll, -",rác sinh hoạt còn lại,Der Restmüll wird dienstags abgeholt.,Rác sinh hoạt còn lại được thu thứ Ba.,Wohnen,2026-05-22,B1,horen/2.9,horen,B1;DTZ;Wohnen,
VOC-20260522-640,die Kartonage,Substantiv,"die Kartonage, -n",thùng giấy carton,Papier und Kartonagen werden mittwochs abgeholt.,Giấy và thùng carton được thu thứ Tư.,Wohnen,2026-05-22,B1,horen/2.9,horen,B1;DTZ;Wohnen,
VOC-20260522-641,das Wohngebiet,Substantiv,"das Wohngebiet, -e",khu dân cư,In Wohngebieten ist Lärm verboten.,Trong khu dân cư cấm gây tiếng ồn.,Wohnen,2026-05-22,B1,horen/2.9,horen,B1;DTZ;Wohnen,
VOC-20260522-642,der Weihnachtsmarkt,Substantiv,"der Weihnachtsmarkt, -märkte",chợ Giáng sinh,Der Weihnachtsmarkt ist freitags bis 22 Uhr geöffnet.,Chợ Giáng sinh mở đến 22 giờ vào thứ Sáu.,Freizeit,2026-05-22,B1,horen/2.10,horen,B1;DTZ;Freizeit,
VOC-20260522-643,die Tiefgarage,Substantiv,"die Tiefgarage, -n",bãi đỗ xe ngầm,Die Tiefgarage ist bis 23 Uhr geöffnet.,Bãi đỗ xe ngầm mở đến 23 giờ.,Verkehr,2026-05-22,B1,horen/2.10,horen,B1;DTZ;Verkehr,
VOC-20260522-644,die Öffnungszeit,Substantiv,"die Öffnungszeit, -en",giờ mở cửa,Die Öffnungszeiten variieren am Wochenende.,Giờ mở cửa thay đổi vào cuối tuần.,Alltag,2026-05-22,B1,horen/2.10,horen,B1;DTZ;Alltag,
VOC-20260522-645,die Innenstadt,Substantiv,"die Innenstadt, -städte",trung tâm thành phố,Der Markt findet in der Innenstadt statt.,Chợ diễn ra ở trung tâm thành phố.,Wohnen,2026-05-22,B1,horen/2.10,horen,B1;DTZ;Wohnen,
VOC-20260522-646,sich beziehen,Verb,bezog sich - sich bezogen,liên quan đến,23 Uhr bezieht sich auf die Tiefgarage.,23 giờ liên quan đến bãi đỗ xe ngầm.,Allgemein,2026-05-22,B1,horen/2.10,horen,B1;DTZ;Allgemein,phản thân
VOC-20260522-647,die Fahrradmiete,Substantiv,"die Fahrradmiete, -n",việc thuê xe đạp,Die Fahrradmiete ist günstig in der Stadt.,Việc thuê xe đạp trong thành phố rẻ.,Verkehr,2026-05-22,B1,horen/2.11,horen,B1;DTZ;Verkehr,
VOC-20260522-648,zurückgeben,Verb,gab zurück - zurückgegeben,trả lại,Fahrräder können bis 16 Uhr zurückgegeben werden.,Xe đạp có thể được trả đến 16 giờ.,Verkehr,2026-05-22,B1,horen/2.11,horen,B1;DTZ;Verkehr,tách được
VOC-20260522-649,der Wochentag,Substantiv,"der Wochentag, -e",ngày trong tuần,An Wochentagen gelten andere Zeiten.,Vào các ngày trong tuần có giờ khác.,Alltag,2026-05-22,B1,horen/2.11,horen,B1;DTZ;Alltag,
VOC-20260522-650,relevant,Adjektiv,,"có liên quan, quan trọng",Diese Information ist für Mieter relevant.,Thông tin này quan trọng với người thuê.,Allgemein,2026-05-22,B1,horen/2.11,horen,B1;DTZ;Allgemein,
VOC-20260522-651,explizit,Adjektiv,,"rõ ràng, dứt khoát",12 Uhr wird nicht explizit erwähnt.,12 giờ không được nhắc đến rõ ràng.,Allgemein,2026-05-22,B1,horen/2.11,horen,B1;DTZ;Allgemein,
VOC-20260522-652,der Wochenmarkt,Substantiv,"der Wochenmarkt, -märkte",chợ phiên hàng tuần,Der Wochenmarkt findet samstags statt.,Chợ phiên hàng tuần diễn ra thứ Bảy.,Einkauf,2026-05-22,B1,horen/2.12,horen,B1;DTZ;Einkauf,
VOC-20260522-653,der Marktplatz,Substantiv,"der Marktplatz, -plätze",quảng trường chợ,Der Markt findet auf dem Marktplatz statt.,Chợ diễn ra trên quảng trường chợ.,Einkauf,2026-05-22,B1,horen/2.12,horen,B1;DTZ;Einkauf,
VOC-20260522-654,dauern,Verb,dauerte - gedauert,kéo dài,Der Markt dauert bis 14 Uhr.,Chợ kéo dài đến 14 giờ.,Allgemein,2026-05-22,B1,horen/2.12,horen,B1;DTZ;Allgemein,
VOC-20260522-655,normalerweise,Adverb,,thông thường,Der Markt ist normalerweise bis 14 Uhr geöffnet.,Chợ thông thường mở đến 14 giờ.,Allgemein,2026-05-22,B1,horen/2.12,horen,B1;DTZ;Allgemein,
VOC-20260522-656,wöchentlich,Adjektiv,,hàng tuần,Der wöchentliche Markt zieht viele Besucher an.,Chợ hàng tuần thu hút nhiều khách.,Einkauf,2026-05-22,B1,horen/2.12,horen,B1;DTZ;Einkauf,
VOC-20260522-657,der Jugendliche,Substantiv,"der Jugendliche, -n",thanh thiếu niên,Jugendliche unter 18 zahlen weniger.,Thanh thiếu niên dưới 18 trả ít hơn.,Familie,2026-05-22,B1,horen/2.13,horen,B1;DTZ;Familie,danh từ phái sinh tính từ
VOC-20260522-658,das Kulturzentrum,Substantiv,"das Kulturzentrum, -zentren",trung tâm văn hóa,Im Kulturzentrum findet ein Kinoabend statt.,Một buổi chiếu phim diễn ra ở trung tâm văn hóa.,Freizeit,2026-05-22,B1,horen/2.13,horen,B1;DTZ;Freizeit,
VOC-20260522-659,der Erwachsene,Substantiv,"der Erwachsene, -n",người lớn,Erwachsene zahlen 10 Euro Eintritt.,Người lớn trả 10 Euro phí vào cửa.,Familie,2026-05-22,B1,horen/2.13,horen,B1;DTZ;Familie,danh từ phái sinh tính từ
VOC-20260522-660,der Schwimmkurs,Substantiv,"der Schwimmkurs, -e",khóa học bơi,Der Schwimmkurs für Erwachsene beginnt bald.,Khóa học bơi cho người lớn sắp bắt đầu.,Freizeit,2026-05-22,B1,horen/2.14,horen,B1;DTZ;Freizeit,
VOC-20260522-661,die Jahreskarte,Substantiv,"die Jahreskarte, -n",vé năm,Mit der Jahreskarte spart man Geld.,Với vé năm có thể tiết kiệm tiền.,Freizeit,2026-05-22,B1,horen/2.14,horen,B1;DTZ;Freizeit,
VOC-20260522-662,die Gebühr,Substantiv,"die Gebühr, -en","phí, lệ phí",Die Gebühr für den Kurs beträgt 50 Euro.,Lệ phí khóa học là 50 Euro.,Allgemein,2026-05-22,B1,horen/2.14,horen,B1;DTZ;Allgemein,
VOC-20260522-663,betragen,Verb,betrug - betragen,"có giá trị là, là",Die ermäßigte Gebühr beträgt 40 Euro.,Phí giảm có giá trị là 40 Euro.,Allgemein,2026-05-22,B1,horen/2.14,horen,B1;DTZ;Allgemein,không tách được
VOC-20260522-664,die Zugverbindung,Substantiv,"die Zugverbindung, -en","tuyến tàu, kết nối tàu",Die Zugverbindung wurde geändert.,Tuyến tàu đã được thay đổi.,Verkehr,2026-05-22,B1,horen/2.15,horen,B1;DTZ;Verkehr,
VOC-20260522-665,der Regionalzug,Substantiv,"der Regionalzug, -züge",tàu khu vực,Der Regionalzug fährt nach Salzburg.,Tàu khu vực đi Salzburg.,Verkehr,2026-05-22,B1,horen/2.15,horen,B1;DTZ;Verkehr,
VOC-20260522-666,die Richtung,Substantiv,"die Richtung, -en",hướng đi,Der Zug fährt in Richtung Salzburg.,Tàu chạy theo hướng Salzburg.,Verkehr,2026-05-22,B1,horen/2.15,horen,B1;DTZ;Verkehr,
VOC-20260522-667,die Buchvorstellung,Substantiv,"die Buchvorstellung, -en",buổi giới thiệu sách,Die Buchvorstellung findet am Mittwoch statt.,Buổi giới thiệu sách diễn ra thứ Tư.,Bildung,2026-05-22,B1,horen/2.16,horen,B1;DTZ;Bildung,
VOC-20260522-668,die Anmeldefrist,Substantiv,"die Anmeldefrist, -en",hạn đăng ký,Die Anmeldefrist endet am Montag.,Hạn đăng ký kết thúc vào thứ Hai.,Bildung,2026-05-22,B1,horen/2.16,horen,B1;DTZ;Bildung,
VOC-20260522-669,die Anmeldung,Substantiv,"die Anmeldung, -en",việc đăng ký,Die Anmeldung ist bis 11. Dezember möglich.,Có thể đăng ký đến ngày 11 tháng 12.,Behörde,2026-05-22,B1,horen/2.16,horen,B1;DTZ;Behörde,
VOC-20260522-670,die Bibliothek,Substantiv,"die Bibliothek, -en",thư viện,In der Bibliothek findet eine Buchvorstellung statt.,Một buổi giới thiệu sách diễn ra trong thư viện.,Bildung,2026-05-22,B1,horen/2.16,horen,B1;DTZ;Bildung,
VOC-20260522-671,die Veranstaltung,Substantiv,"die Veranstaltung, -en","sự kiện, buổi tổ chức",Der 13. Dezember ist der Tag der Veranstaltung.,Ngày 13 tháng 12 là ngày diễn ra sự kiện.,Freizeit,2026-05-22,B1,horen/2.16,horen,B1;DTZ;Freizeit,
VOC-20260522-672,enden,Verb,endete - geendet,kết thúc,Die Frist endet am Montag.,Hạn kết thúc vào thứ Hai.,Allgemein,2026-05-22,B1,horen/2.16,horen,B1;DTZ;Allgemein,
VOC-20260522-673,das Konzert,Substantiv,"das Konzert, -e",buổi hòa nhạc,Das Konzert beginnt um 20 Uhr.,Buổi hòa nhạc bắt đầu lúc 20 giờ.,Freizeit,2026-05-22,B1,horen/2.17,horen,B1;DTZ;Freizeit,
VOC-20260522-674,der Einlass,Substantiv,"der Einlass, -lässe","việc vào cửa, mở cửa",Der Einlass ist ab 19 Uhr.,Mở cửa từ 19 giờ.,Freizeit,2026-05-22,B1,horen/2.17,horen,B1;DTZ;Freizeit,
VOC-20260522-675,die Ankündigung,Substantiv,"die Ankündigung, -en","thông báo, lời báo trước",Die Konzertankündigung wurde veröffentlicht.,Thông báo về buổi hòa nhạc đã được công bố.,Allgemein,2026-05-22,B1,horen/2.17,horen,B1;DTZ;Allgemein,
VOC-20260522-676,das Wochenende,Substantiv,"das Wochenende, -n",cuối tuần,Am Wochenende öffnet das Bad später.,Cuối tuần bể bơi mở cửa muộn hơn.,Alltag,2026-05-22,B1,horen/2.18,horen,B1;DTZ;Alltag,
VOC-20260522-677,die Aufmerksamkeit,Substantiv,"die Aufmerksamkeit, -en",sự chú ý,Andere Uhrzeiten sollen die Aufmerksamkeit ablenken.,Các giờ khác nhằm đánh lạc hướng sự chú ý.,Allgemein,2026-05-22,B1,horen/2.18,horen,B1;DTZ;Allgemein,
VOC-20260522-678,ablenken,Verb,lenkte ab - abgelenkt,"đánh lạc hướng, làm sao nhãng",Falsche Uhrzeiten lenken den Hörer ab.,Các giờ sai làm người nghe sao nhãng.,Allgemein,2026-05-22,B1,horen/2.18,horen,B1;DTZ;Allgemein,tách được
VOC-20260522-679,das Highlight,Substantiv,"das Highlight, -s","điểm nhấn, sự kiện nổi bật",Die Tombola ist das Highlight des Markts.,Hội xổ số là điểm nhấn của chợ.,Freizeit,2026-05-22,B1,horen/2.19,horen,B1;DTZ;Freizeit,
VOC-20260522-680,die Tombola,Substantiv,"die Tombola, -s",hội xổ số có thưởng,Die Tombola findet um 20 Uhr statt.,Hội xổ số diễn ra lúc 20 giờ.,Freizeit,2026-05-22,B1,horen/2.19,horen,B1;DTZ;Freizeit,
VOC-20260522-681,der Auftritt,Substantiv,"der Auftritt, -e","buổi biểu diễn, lần ra mắt",Der Auftritt des Chors beginnt um 18 Uhr.,Buổi biểu diễn của dàn hợp xướng bắt đầu lúc 18 giờ.,Freizeit,2026-05-22,B1,horen/2.19,horen,B1;DTZ;Freizeit,
VOC-20260522-682,der Chor,Substantiv,"der Chor, Chöre",dàn hợp xướng,Der örtliche Chor tritt um 18 Uhr auf.,Dàn hợp xướng địa phương biểu diễn lúc 18 giờ.,Freizeit,2026-05-22,B1,horen/2.19,horen,B1;DTZ;Freizeit,
VOC-20260522-683,die Attraktion,Substantiv,"die Attraktion, -en","điểm hấp dẫn, sự thu hút",Der Markt bietet viele Attraktionen.,Chợ có nhiều điểm hấp dẫn.,Freizeit,2026-05-22,B1,horen/2.19,horen,B1;DTZ;Freizeit,
VOC-20260522-684,örtlich,Adjektiv,,thuộc địa phương,Der örtliche Chor tritt heute auf.,Dàn hợp xướng địa phương biểu diễn hôm nay.,Allgemein,2026-05-22,B1,horen/2.19,horen,B1;DTZ;Allgemein,
VOC-20260522-685,der Schneefall,Substantiv,"der Schneefall, -fälle",trận tuyết rơi,Wegen Schneefall fährt die Linie 12 anders.,Vì tuyết rơi nên tuyến 12 đi khác.,Wetter,2026-05-22,B1,horen/2.20,horen,B1;DTZ;Wetter,
VOC-20260522-686,anfahren,Verb,fuhr an - angefahren,"ghé qua (trạm), đi tới",Die Linie 12 fährt heute den Marktplatz nicht an.,Tuyến 12 hôm nay không ghé qua chợ.,Verkehr,2026-05-22,B1,horen/2.20,horen,B1;DTZ;Verkehr,tách được
VOC-20260522-687,die Supermarktkette,Substantiv,"die Supermarktkette, -n",chuỗi siêu thị,Die Supermarktkette bietet heute Rabatte an.,Chuỗi siêu thị hôm nay có khuyến mãi.,Einkauf,2026-05-22,B1,horen/2.21,horen,B1;DTZ;Einkauf,
VOC-20260522-688,die Bäckerei,Substantiv,"die Bäckerei, -en",tiệm bánh mì,In der Bäckerei gibt es frisches Brot.,Ở tiệm bánh có bánh mì tươi.,Einkauf,2026-05-22,B1,horen/2.21,horen,B1;DTZ;Einkauf,
VOC-20260522-689,das Fleischprodukt,Substantiv,"das Fleischprodukt, -e",sản phẩm thịt,Fleischprodukte sind heute nicht im Angebot.,Sản phẩm thịt hôm nay không khuyến mãi.,Einkauf,2026-05-22,B1,horen/2.21,horen,B1;DTZ;Einkauf,
VOC-20260522-690,der Kundenparkplatz,Substantiv,"der Kundenparkplatz, -plätze",bãi đỗ xe khách hàng,Der Kundenparkplatz ist kostenlos.,Bãi đỗ xe khách hàng miễn phí.,Einkauf,2026-05-22,B1,horen/2.21,horen,B1;DTZ;Einkauf,
VOC-20260522-691,der halbe Preis,Redemittel,,nửa giá,Brot gibt es zum halben Preis.,Bánh mì được bán với nửa giá.,Einkauf,2026-05-22,B1,horen/2.21,horen,B1;DTZ;Einkauf,cụm: zum halben Preis
VOC-20260522-692,das Kinderbecken,Substantiv,"das Kinderbecken, -",bể bơi trẻ em,Das Kinderbecken bleibt heute geschlossen.,Bể bơi trẻ em hôm nay đóng cửa.,Freizeit,2026-05-22,B1,horen/2.22,horen,B1;DTZ;Freizeit,
VOC-20260522-693,der Wellness-Bereich,Substantiv,"der Wellness-Bereich, -e",khu chăm sóc thư giãn,Der Wellness-Bereich bleibt geöffnet.,Khu chăm sóc thư giãn vẫn mở cửa.,Freizeit,2026-05-22,B1,horen/2.22,horen,B1;DTZ;Freizeit,
VOC-20260522-694,der Wasserpark,Substantiv,"der Wasserpark, -s",công viên nước,Der Wasserpark ist heute geöffnet.,Công viên nước hôm nay mở cửa.,Freizeit,2026-05-22,B1,horen/2.22,horen,B1;DTZ;Freizeit,
VOC-20260522-695,sich verspäten,Verb,verspätete sich - sich verspätet,"đến trễ, bị muộn",Der Zug nach Salzburg verspätet sich heute.,Tàu đi Salzburg hôm nay bị trễ.,Verkehr,2026-05-22,B1,horen/2.23,horen,B1;DTZ;Verkehr,phản thân
VOC-20260522-696,der Bahnhof,Substantiv,"der Bahnhof, -höfe",nhà ga,Am Bahnhof werden Durchsagen gemacht.,Tại nhà ga có các thông báo.,Verkehr,2026-05-22,B1,horen/2.23,horen,B1;DTZ;Verkehr,
VOC-20260522-697,statt,Präposition,,"thay vì, thay cho",Der Zug fährt um 16:10 statt um 15:45.,Tàu chạy lúc 16:10 thay vì 15:45.,Allgemein,2026-05-22,B1,horen/2.23,horen,B1;DTZ;Allgemein,đi với Gen.
VOC-20260522-698,die Sendung,Substantiv,"die Sendung, -en",chương trình phát sóng,Heute wird eine besondere Sendung übertragen.,Hôm nay một chương trình đặc biệt được phát.,Freizeit,2026-05-22,B1,horen/2.24,horen,B1;DTZ;Freizeit,
VOC-20260522-699,übertragen,Verb,übertrug - übertragen,"truyền phát, chuyển",Das Spiel wird live übertragen.,Trận đấu được phát trực tiếp.,Freizeit,2026-05-22,B1,horen/2.24,horen,B1;DTZ;Freizeit,không tách được
VOC-20260522-700,die Live-Übertragung,Substantiv,"die Live-Übertragung, -en",buổi phát trực tiếp,Die Live-Übertragung beginnt um 20 Uhr.,Buổi phát trực tiếp bắt đầu lúc 20 giờ.,Freizeit,2026-05-22,B1,horen/2.24,horen,B1;DTZ;Freizeit,
VOC-20260522-701,die Kochshow,Substantiv,"die Kochshow, -s",chương trình nấu ăn,Eine Kochshow läuft am Nachmittag.,Một chương trình nấu ăn chiếu buổi chiều.,Freizeit,2026-05-22,B1,horen/2.24,horen,B1;DTZ;Freizeit,
VOC-20260522-702,live,Adverb,,trực tiếp,Das Spiel wird live übertragen.,Trận đấu được phát trực tiếp.,Freizeit,2026-05-22,B1,horen/2.25,horen,B1;DTZ;Freizeit,
VOC-20260522-703,das Fußballspiel,Substantiv,"das Fußballspiel, -e",trận đấu bóng đá,Das Fußballspiel beginnt um 14 Uhr.,Trận bóng đá bắt đầu lúc 14 giờ.,Freizeit,2026-05-22,B1,horen/2.25,horen,B1;DTZ;Freizeit,
VOC-20260522-704,die Radiosendung,Substantiv,"die Radiosendung, -en",chương trình phát thanh,Die Radiosendung läuft täglich.,Chương trình phát thanh phát hàng ngày.,Freizeit,2026-05-22,B1,horen/2.25,horen,B1;DTZ;Freizeit,
VOC-20260522-705,das Einkaufszentrum,Substantiv,"das Einkaufszentrum, -zentren",trung tâm mua sắm,Das Einkaufszentrum öffnet morgen länger.,Trung tâm mua sắm ngày mai mở lâu hơn.,Einkauf,2026-05-22,B1,horen/2.26,horen,B1;DTZ;Einkauf,
VOC-20260522-706,morgen,Adverb,,ngày mai,Morgen hat das Geschäft länger geöffnet.,Ngày mai cửa hàng mở cửa lâu hơn.,Alltag,2026-05-22,B1,horen/2.26,horen,B1;DTZ;Alltag,
VOC-20260522-707,die Öffnung,Substantiv,"die Öffnung, -en",việc mở cửa,Die Öffnung dauert bis 22 Uhr.,Việc mở cửa kéo dài đến 22 giờ.,Alltag,2026-05-22,B1,horen/2.26,horen,B1;DTZ;Alltag,
VOC-20260522-708,weiterhin,Adverb,,vẫn tiếp tục,Der Wellness-Bereich ist weiterhin geöffnet.,Khu chăm sóc thư giãn vẫn tiếp tục mở cửa.,Allgemein,2026-05-22,B1,horen/2.27,horen,B1;DTZ;Allgemein,
VOC-20260522-709,obwohl,Konjunktion,,mặc dù,"Der Wellness-Bereich ist offen, obwohl das Bad zu ist.",Khu wellness mở dù bể bơi đóng cửa.,Allgemein,2026-05-22,B1,horen/2.27,horen,B1;DTZ;Allgemein,Nebensatz cuối câu
VOC-20260522-710,bleiben,Verb,blieb - geblieben,"vẫn ở lại, tiếp tục là",Der Wellness-Bereich bleibt geöffnet.,Khu chăm sóc thư giãn vẫn mở cửa.,Allgemein,2026-05-22,B1,horen/2.27,horen,B1;DTZ;Allgemein,sein
VOC-20260522-711,die Inventur,Substantiv,"die Inventur, -en",việc kiểm kê,Wegen Inventur schließt die Bibliothek früher.,Vì kiểm kê nên thư viện đóng cửa sớm hơn.,Arbeit,2026-05-22,B1,horen/2.28,horen,B1;DTZ;Arbeit,
VOC-20260522-712,wegen,Präposition,,"vì, do, bởi vì",Wegen Inventur schließt die Bibliothek.,Vì kiểm kê nên thư viện đóng cửa.,Allgemein,2026-05-22,B1,horen/2.28,horen,B1;DTZ;Allgemein,đi với Gen. (B1: cũng + Dat.)
VOC-20260522-713,nächste,Adjektiv,,"tiếp theo, gần nhất",Der nächste Zug fährt um 11 Uhr.,Tàu tiếp theo chạy lúc 11 giờ.,Allgemein,2026-05-22,B1,horen/2.29,horen,B1;DTZ;Allgemein,biến đổi đuôi
VOC-20260522-714,ab,Präposition,,từ (nơi xuất phát),Der Zug fährt ab Gleis 4.,Tàu khởi hành từ sân ke số 4.,Verkehr,2026-05-22,B1,horen/2.29,horen,B1;DTZ;Verkehr,đi với Dat.
VOC-20260522-715,das Problem,Substantiv,"das Problem, -e","vấn đề, sự cố",Wegen eines technischen Problems gibt es Verspätung.,Vì sự cố kỹ thuật nên có sự chậm trễ.,Allgemein,2026-05-22,B1,horen/2.30,horen,B1;DTZ;Allgemein,
VOC-20260522-716,technisch,Adjektiv,,thuộc kỹ thuật,Ein technisches Problem verzögert den Zug.,Một sự cố kỹ thuật làm trễ tàu.,Technologie,2026-05-22,B1,horen/2.30,horen,B1;DTZ;Technologie,
VOC-20260522-717,geplant,Adjektiv,,đã được lên kế hoạch,Der Zug fährt nicht wie geplant.,Tàu không chạy theo kế hoạch.,Allgemein,2026-05-22,B1,horen/2.30,horen,B1;DTZ;Allgemein,phân từ II của planen
VOC-20260522-718,das Schwimmturnier,Substantiv,"das Schwimmturnier, -e",giải đấu bơi,Morgen findet ein Schwimmturnier statt.,Ngày mai có một giải đấu bơi.,Freizeit,2026-05-22,B1,horen/2.31,horen,B1;DTZ;Freizeit,
VOC-20260522-719,das Sportbecken,Substantiv,"das Sportbecken, -",bể bơi thể thao,Das Sportbecken ist ganztägig geschlossen.,Bể bơi thể thao đóng cả ngày.,Freizeit,2026-05-22,B1,horen/2.31,horen,B1;DTZ;Freizeit,
VOC-20260522-720,die Liegewiese,Substantiv,"die Liegewiese, -n",bãi cỏ nằm phơi nắng,Die Liegewiese ist im Sommer beliebt.,Bãi cỏ nằm phơi nắng được ưa chuộng vào mùa hè.,Freizeit,2026-05-22,B1,horen/2.31,horen,B1;DTZ;Freizeit,
VOC-20260522-721,das Freibad,Substantiv,"das Freibad, -bäder",bể bơi ngoài trời,Im Freibad findet das Turnier statt.,Giải đấu diễn ra ở bể bơi ngoài trời.,Freizeit,2026-05-22,B1,horen/2.31,horen,B1;DTZ;Freizeit,
VOC-20260522-722,der Flug,Substantiv,"der Flug, Flüge",chuyến bay,Der Flug nach Frankfurt wurde verschoben.,Chuyến bay đi Frankfurt đã bị dời lại.,Reisen,2026-05-22,B1,horen/2.32,horen,B1;DTZ;Reisen,
VOC-20260522-723,fliegen,Verb,flog - geflogen,bay,Der nächste Flug fliegt um 18 Uhr.,Chuyến bay tiếp theo bay lúc 18 giờ.,Reisen,2026-05-22,B1,horen/2.32,horen,B1;DTZ;Reisen,sein
VOC-20260522-724,die Gesundheitsberatung,Substantiv,"die Gesundheitsberatung, -en",tư vấn sức khỏe,Es gibt eine kostenlose Gesundheitsberatung.,Có một buổi tư vấn sức khỏe miễn phí.,Gesundheit,2026-05-22,B1,horen/2.33,horen,B1;DTZ;Gesundheit,
VOC-20260522-725,das Medikament,Substantiv,"das Medikament, -e","thuốc, dược phẩm",Medikamente sind in der Apotheke erhältlich.,Thuốc có bán ở hiệu thuốc.,Gesundheit,2026-05-22,B1,horen/2.33,horen,B1;DTZ;Gesundheit,
VOC-20260522-726,die Impfung,Substantiv,"die Impfung, -en",việc tiêm chủng,Kostenlose Impfungen werden nicht angeboten.,Tiêm chủng miễn phí không được cung cấp.,Gesundheit,2026-05-22,B1,horen/2.33,horen,B1;DTZ;Gesundheit,
VOC-20260522-727,vorbeugen,Verb,beugte vor - vorgebeugt,phòng ngừa,Wie kann man einer Erkältung vorbeugen?,Làm sao có thể phòng ngừa cảm lạnh?,Gesundheit,2026-05-22,B1,horen/2.33,horen,B1;DTZ;Gesundheit,tách được; + Dat.
VOC-20260522-728,die Erkältung,Substantiv,"die Erkältung, -en",bệnh cảm lạnh,Eine Erkältung kann man vermeiden.,Có thể tránh được cảm lạnh.,Gesundheit,2026-05-22,B1,horen/2.33,horen,B1;DTZ;Gesundheit,
VOC-20260522-729,die Waldbrandgefahr,Substantiv,"die Waldbrandgefahr, -en",nguy cơ cháy rừng,Wegen Waldbrandgefahr ist Grillen verboten.,Vì nguy cơ cháy rừng nên cấm nướng BBQ.,Wetter,2026-05-22,B1,horen/2.34,horen,B1;DTZ;Wetter,
VOC-20260522-730,das Grillen,Substantiv,"das Grillen, -",việc nướng BBQ,Das Grillen ist nur an Grillplätzen erlaubt.,Việc nướng chỉ được phép ở khu BBQ.,Freizeit,2026-05-22,B1,horen/2.34,horen,B1;DTZ;Freizeit,danh từ hóa động từ
VOC-20260522-731,der Grillplatz,Substantiv,"der Grillplatz, -plätze",khu nướng BBQ,Öffentliche Grillplätze sind erlaubt.,Các khu nướng BBQ công cộng được phép.,Freizeit,2026-05-22,B1,horen/2.34,horen,B1;DTZ;Freizeit,
VOC-20260522-732,die Feuerstelle,Substantiv,"die Feuerstelle, -n",nơi đốt lửa,Offene Feuerstellen sind verboten.,Các nơi đốt lửa lộ thiên bị cấm.,Freizeit,2026-05-22,B1,horen/2.34,horen,B1;DTZ;Freizeit,
VOC-20260522-733,erlaubt,Adjektiv,,được phép,Grillen ist nur an bestimmten Plätzen erlaubt.,Chỉ được phép nướng ở những nơi nhất định.,Allgemein,2026-05-22,B1,horen/2.34,horen,B1;DTZ;Allgemein,phân từ II của erlauben
VOC-20260522-734,öffentlich,Adjektiv,,công cộng,Öffentliche Grillplätze gibt es am Stadtrand.,Khu nướng công cộng nằm ở ngoại ô.,Gesellschaft,2026-05-22,B1,horen/2.34,horen,B1;DTZ;Gesellschaft,
VOC-20260522-735,der Stadtrand,Substantiv,"der Stadtrand, -ränder","vùng ven đô, ngoại ô",Am Stadtrand gibt es viele Grillplätze.,Ngoại ô có nhiều khu nướng BBQ.,Wohnen,2026-05-22,B1,horen/2.34,horen,B1;DTZ;Wohnen,
